,comm_date,author,author_id,likes,comment,video_id
1541,2024-12-03T09:40:58Z,@babysurya,UCEfcQ1ihhUJbt6cSu5g6cGA,0,Nice ...!,gp0o0THVR6M
1542,2024-12-03T09:40:47Z,@T.B.Silalahi,UCcitjQjEEhKHiOsHBm06D_w,0,"Demensia dini,,, di luar negri byk banget yg mengidap",gp0o0THVR6M
1543,2024-12-03T09:40:47Z,@UbayUbay-jo2cv,UC3PwlTjmFXCJh0HnxVYquTw,0,ibuku tumor otak  cm brp tahun nggak tertolong.. ayahnya termasuk hebat itu  msh bisa tertolong,gp0o0THVR6M
1544,2024-12-03T09:40:16Z,@yoemarrazade4901,UCp9OPyJhlYDUaAharx3YsqQ,0,Ini contoh ketika dibantu tau rasa bersyukur & terima kasih. tdk sprti Agus Salim ketika dibantu malah bikin susah org yg membantu !.,gp0o0THVR6M
1545,2024-12-03T09:40:12Z,@anaasis1511_,UCrTQu-9v0PqmMOgOrmvZJgw,0,MasyaAllah 🥹🥹🥹,gp0o0THVR6M
1546,2024-12-03T09:40:09Z,@ahmadjayadi9211,UCpJeWqtNt_yRBXB_P2soRfg,0,Ajak ke podhub dong om biar ketemu sama vidi,gp0o0THVR6M
1547,2024-12-03T09:39:52Z,@kutucustomSip,UC0PF2_C1C64YoY5J6pyqEbw,0,Seru nih ❤,gp0o0THVR6M
1548,2024-12-03T09:39:39Z,@sant_hax,UCgHYvPIYbrsRvUKREzbjMdQ,1,22:36 kebanyakan cowo apapun kejadiannya tidak pernah bercerita satu kata sama siapapun jadi mau pahit senang hadapi sendiri,gp0o0THVR6M
1549,2024-12-03T09:39:26Z,@notiaseptiyani5722,UCviGi4D-cTn5aJ8WdMYZK9w,0,nada punya dua ayah yang hebat,gp0o0THVR6M
1550,2024-12-03T09:39:21Z,@serbaserbichannel8856,UC42nrKWHR0bqIYR2ikUxU3A,0,beruntung bangett ya nada punya papa dan punya Ayah,gp0o0THVR6M
1551,2024-12-03T09:39:18Z,@heridarma6774,UCxgKPogvY5656n2xLMYYknA,0,Mirip Dzawin anjau😂😂,gp0o0THVR6M
1552,2024-12-03T09:39:09Z,@CibilJojo-y9l,UCnulxXwwaget0nlQ9ukh0PA,0,Orang baik ketemu orang baik.,gp0o0THVR6M
1553,2024-12-03T09:38:34Z,@budimanandroid1643,UCER_uYFuvuFdKqjapDP0kBg,2,"Salut dengan om beben... Benar benar survive banget, om beben pantang ngemis dan ga teriak ""sediiih bangeeeet"". Benar benar laki laki sejati om beben ini. Sehat sehat terus om beben",gp0o0THVR6M
1554,2024-12-03T09:38:33Z,@muhamadsubkhan3838,UC603m2zjlg3MdqfnuD-PyLQ,0,"capek banget asli, nunggu lama"" ternyata pas mau nyanyi jadi suara pikachu....",gp0o0THVR6M
1555,2024-12-03T09:37:46Z,@leonynency2583,UCvxH2DkX6kUqXq6SveZ_nRQ,0,"Iri banget jadi anak yaang di sayangin sama bapak nyaa, tapi nggk pp minta do'a buat ayah ku ya guys semoga Husnul Khotimah Amiiinn❤",gp0o0THVR6M
1556,2024-12-03T09:37:37Z,@paijo2845,UCO1zQVyzXKRIqTtGQVyAqaQ,0,Maaf ya om ded... kirain selama ini nada itu anak tiri om dedy dgn istri yg skg...,gp0o0THVR6M
1557,2024-12-03T09:37:35Z,@wahyuuliin5650,UCGUhJ9T6qAaCg9oFDUdiEWg,0,Berharap ada bawangnya,gp0o0THVR6M
1558,2024-12-03T09:37:30Z,@Yayukeko1,UCX-Z3TE0WDpa7nUjX8QgINg,0,Smg ke depanya nada sukses...,gp0o0THVR6M
1559,2024-12-03T09:37:23Z,@walidrama6587,UCDfWKuGKwXMMXrY5_GyRlgg,0,"Om, saya yakin anda 100% GK cocok jadi seorang IDOLA, anda lebih cocok untuk menjadi seorang PANUTAN om.
Semangat om jadi orang baik😊",gp0o0THVR6M
1560,2024-12-03T09:37:17Z,@NitaVian,UCeGeq-p5h-maQxOlb0XP9gg,2,Nada menggunakan previllagenya dg sgt amat baik. 😊😊,gp0o0THVR6M
1561,2024-12-03T09:36:27Z,@yuskaramadhani,UC45aQrBIV07BrsrzrcXx7yQ,0,"45:41 Happy gw - Seneng gw - Bahagia gw 
kita semua juga happy, seneng dan bahagia nontonnya...

keluarga bahagia",gp0o0THVR6M
1562,2024-12-03T09:34:01Z,@diksiirawan4648,UCYBkXafibIT744eSm3rp_7g,0,"sehat2 terus bang beben 


Aamiin",gp0o0THVR6M
1563,2024-12-03T09:33:48Z,@AyubM26,UCdcmOQ6nDnScJyZAJWsbomA,1,"Dari konten semua, yang ini tanpa skip, karena penasaran 😊",gp0o0THVR6M
1564,2024-12-03T09:33:45Z,@tssaips2988,UCpgko0DgOdg75wrrC_rNNjA,0,"Nada pemberani, sm om ded aja ngomongnya ceplas-ceplos, kayak ank perempuan gue ke bpknya ya gitu, artinya ankx nyaman ( ga takut ). Membangun hubungan yg begitu ga gampang",gp0o0THVR6M
1565,2024-12-03T09:33:22Z,@ivan_jomm,UC77i_M92HHqTBBq9LzNg5bg,4,OM DEDY GUS MIPTAH KASI TEMPAT BUAT KLARIFIKASI SETELAH GOBL⁰KIN TUKANG JUALAN ES 😢😢😢,gp0o0THVR6M
1566,2024-12-03T09:33:20Z,@irfan17official,UCXm0Yocp-ReexgNGcAGOmQw,0,mirip banget,gp0o0THVR6M
1567,2024-12-03T09:33:18Z,@HaveYou217,UCJh5WXBbwVseHi1ApoYFneg,0,enak yah kalo tau diri dan ngerti ga enakan emg gitu kalo org baik,gp0o0THVR6M
1568,2024-12-03T09:33:17Z,@marifjunaidy5383,UCbt9JqOpbwL8_3EoNg95Reg,0,Semoga segala kebaikan dan ke ikhlasan Om Ded menjadi Amal jariyah yg mengalir gak ada putusnya hingga hari akhir kelak. Aamiin,gp0o0THVR6M
1569,2024-12-03T09:33:15Z,@yuniafatimah8030,UCRTOZEJ0Aizf3_5WkN_sg8w,1,Daddy's little girl is a big girl now. Mata bang Beben pas ngeliat anaknya...🥲,gp0o0THVR6M
1570,2024-12-03T09:32:44Z,@yashacchi1026,UCVkdfUTC8bOLVhNMTNNAjUg,0,41:57 🤣🤣,gp0o0THVR6M
1571,2024-12-03T09:32:32Z,@nagaral414,UCPrBwZm_zQHSy2nO-2anG5Q,0,"Nada ama gitar dan gelas sama putihnya.. Putih amat sihhhh dadidadidadidada

Senang nya punya papa 2 dan abang yg protect
Jiplakan bgt nada sama ayahnya. 

Sehat-sehat semua ayah nada om ded dan keluarga",gp0o0THVR6M
1572,2024-12-03T09:32:21Z,@achmadsyach8900,UCSAQUQs2op8flhDpo1XT3nw,2,"Bokap gw Jumat kemaren sore meninggal, 

Yang bikin sedih, kondisi gw pas lagi susah, posisi pas nguburin cuma punya duit goceng, 

Masih ninggalin hutang juga buat nebus di RS, 

Gw punya keinginan buat rapihin kuburannya, sama bikin pengajian meskipun cuma 1 hari,

Semoga ada rejeki tak terduga, biar terlaksana, kalo gk ya mau gimana😢😢😢

Gw gk ketemu bokap gw 20tahun lebih, sekalinya ketemu cuma sebentar, 

😢😢😢😢

Tapi gk punya biaya sama sekali... 

Gw ojol maxim. Tau sendiri maxim tuh orderannya seadanya, bisa buat makan sehari-hari aja udah sukur...",gp0o0THVR6M
1573,2024-12-03T09:31:45Z,@rizkayanzulinatambunan4469,UC1WuLrcbi0NgnE42kuL6yRA,0,"Aku nangis liat podcast ini😢 sehat2 ayahnya Nada, Nada, dan Papanya Nada❤",gp0o0THVR6M
1574,2024-12-03T09:31:40Z,@Grace17701,UCgtPwlm5L0FzOHD2GD8I5aw,0,2 super dad,gp0o0THVR6M
1575,2024-12-03T09:31:40Z,@jepewede23,UC3vM1LyHp2S-9R8EadhMOww,0,"episode ini paling epic dari awal episode sampai ini tayang, closethedoor memang the best",gp0o0THVR6M
1576,2024-12-03T09:31:26Z,@sugengwahyudi-gr3ij,UCD5C_4tR7sl5jMFV0po2gtQ,1,2 kata buat Om Deddy .. empati & bijaksana !!,gp0o0THVR6M
1577,2024-12-03T09:31:03Z,@helandyck,UCUyVTsMQypXErcKvi0ZbK3A,0,such a wonderful and awesome. adem banget asli suasananya,gp0o0THVR6M
1578,2024-12-03T09:29:47Z,@tutoriallukisyogya,UC6eIu7eDO-s57RJOfEDf17w,0,"Video yg penuh pembelajaran,membuat kita bersyukur dgn kesehatan kita",gp0o0THVR6M
1579,2024-12-03T09:29:12Z,@MochamadMuhni,UCaZs1NdKhy0PrphLop_-mfQ,2,"Yang nolong iklas ....
Yang di tolong penuh adab ❤
Tau kenapa bisa begitu ?
Karena yang di tolong gak didampingi pengancara yang bad atitute",gp0o0THVR6M
1580,2024-12-03T09:29:04Z,@akarproductionsalafin6287,UC2iQ2DeO3LF1vU25lmpGUVw,0,Mas Dedy orang yg sangat asyik dan mengasikan...!!! Bs mendidik anak walaupun bkn darah daging sendiri.,gp0o0THVR6M
1581,2024-12-03T09:28:25Z,@mr.daboob,UCn583_-8odmyjL2jFUd7vOQ,2,Simak ini Gussss..  jngn planga plongi luu😂😂😂,gp0o0THVR6M
1582,2024-12-03T09:27:39Z,@kichigwenchannel8193,UCiiVE8wsQVEdUO3PCPmD8EQ,41,"T-Five, Lagu2mu menemani sy masa2 kerja di Singapore 2003, tiap pulang kerja dari Bishan ke St. Michael Street (masih jaman kaset pke WalkMan). Om Bheben sebagai bagian dari T-FIVE yg nemenin dengan Lagu2 indahnya bahkan sampai skr ada di USB Mobil... KAU, MIRC, Di Ujung Mimpi, dll...

sy berharap Om Bheben bisa benar2 pulih dan kembali aktif di T-five lagi, aamiin. 
Thx u Om Ded, Goodluck Nada dg Ayah & Papa yg sangat peduli dan menyayangimu...",gp0o0THVR6M
1583,2024-12-03T09:27:05Z,@RikaImelda-ul7gz,UCMZ3L0r1KTrhfVIvAlV6vjA,1,Salfok tangan nada putih bgt 😊,gp0o0THVR6M
1584,2024-12-03T09:26:59Z,@sampantao1699,UCKgDQoGdS2qerQhKtA_nDhA,0,"Ini baru laki,.. sadar diri,... Salut pak ben,.. semoga Allah berikan kesehatan aamiin",gp0o0THVR6M
1585,2024-12-03T09:26:57Z,@mrholmes06,UC6-nGyyC0TXL03E1wVgU_YQ,1,"lah, cover doang gk bakal kena copyright lah, kecuali pake sound asli dr lagunya",gp0o0THVR6M
1586,2024-12-03T09:26:47Z,@vionanasya4691,UCjIhU6d7Cf6-x89pWu3bIrg,0,Rezeki keluarga Nada dikelilingi org2 baik.. 🩷🩷🩷,gp0o0THVR6M
1587,2024-12-03T09:26:00Z,@marnimita6326,UCh540v1b7g28yajIp_899Jg,0,Masaallah om dedi orang baik,gp0o0THVR6M
1588,2024-12-03T09:25:43Z,@kayysagemilang4380,UCs8U3w2rqN0IE2WEZhiWvJQ,0,"34:38 sama bgt kaya aku, kalo anak ga bisa di bilangin pasti di masukin kamar mandi, aku nya diem depan pintu 🤭
Jadi kalo bilang m2h masukin kamar mandi nie, dia pasti bilang ampun mah ga mau, aku ga nakal  lagi, maklum anak 3 jarak 5 thn semua, jadi saking ga maunya main tangan sama cape treak2 diemin aja, kalo keterlaluan baru bilang masuk kamar mandi😊",gp0o0THVR6M
1589,2024-12-03T09:25:30Z,@lysahyorie,UCzb69G306uf0CP0V-o4rwIg,0,"Sangat indah dan romantis , ketemu dengan om Deddy Corbuzier orng yg baik itu km termasuk orang yg baik om beb 🎉🎉🎉",gp0o0THVR6M
1590,2024-12-03T09:24:31Z,@harrynp12,UCGHHpAvWqYx0VMJEAh4ncoQ,0,Om beben ... makasih udah wakilin kita dan juga  inspirasi buat ayh2 diluar sana yg kadang ga tau pengorbananya..we proud of you...,gp0o0THVR6M
1591,2024-12-03T09:23:28Z,@SafhiraViola,UCAvcwCGEAruyH94RcLWZ8Ow,0,"Semoga ayahnya nada cepat pulih seperti sediakala, sedih banget nontonnya. Jadi inget hong hae in di queen of tears🥹",gp0o0THVR6M
1592,2024-12-03T09:23:19Z,@komalasari-p8h,UC3uAaXhbkz9eyUpOMDslnWQ,1,Keluarga ini memang hebat terutama aska sangat sayang nada,gp0o0THVR6M
1593,2024-12-03T09:22:50Z,@thinoswanda4647,UCFaoVIOSEhcZL_4K-mMwxqA,0,"Kirain judulnya ""...Akhirnya Kita Pamit""",gp0o0THVR6M
1594,2024-12-03T09:22:39Z,@lamrianainggolan6508,UCQGmUji13DdIrNBjELhvJQw,0,Nada bersyukur diangkat sama  Dedi (papah angkat),gp0o0THVR6M
1595,2024-12-03T09:22:21Z,@meilinmasya7463,UClU1Px9WLx2gvil5OtRPe1Q,0,❤ALHAMDULILLAH,gp0o0THVR6M
1596,2024-12-03T09:22:17Z,@ernaqueena5546,UCkXFlKXWsU9KBM60X5dJrvA,0,Happy banget liat ini.. ❤,gp0o0THVR6M
1597,2024-12-03T09:21:43Z,@AninBaru-k7o,UC-nv-F98KCySWel3sGRDlxg,0,tpi kenapa nada gak temenin ayahnya kan lg sakit :( aku jdi nangis ni :((((,gp0o0THVR6M
1598,2024-12-03T09:20:14Z,@Bukan.Nabi2004,UC5DZFcHSZHtkC1jJ6CXPcxg,2,Iriii banget punya Ayah yang kaya Nada giniii😢,gp0o0THVR6M
1599,2024-12-03T09:20:13Z,@ariecinjaw8567,UCsKIxnY5CiB4haCDCykEgNg,0,Koq gw sedih(terharu) yaaa..berbahagialah kalian semua…,gp0o0THVR6M
1600,2024-12-03T09:19:05Z,@ElianYahya,UCVxsZiMe-L6hvqXgMIEkPOQ,0,kenapa suasananya hangat disini ?????,gp0o0THVR6M
1601,2024-12-03T09:19:02Z,@DONTOKE,UCtzfJQsl9veOsSXiduu7EqQ,1,"bheben seorang bassis pesonil band t-five ,sumpah keren bgt dulu performnya",gp0o0THVR6M
1602,2024-12-03T09:18:56Z,@Oim94,UCDQlr4T9lOBao6QDxvD9HNw,0,"Dr kemaren liat yg panas2, liat ginian ky adem bnr.. sejuk tentram.. sehat sllu kalian😇",gp0o0THVR6M
1603,2024-12-03T09:18:04Z,@radenroronadyapuspitasari4821,UCZyvp6x25lNN3U6ez0Bth8g,3,"Nada beruntung sekali Masya Allah,disaat ayahnya sedang menghadapi ujian hidup datanglah om Ded yg tulus😍panjang umur dah sehat selalu utk ayah Beben sampe bisa mendampingi Nada sukses bahkan sampe nikah dan punya anak❤",gp0o0THVR6M
1604,2024-12-03T09:17:18Z,@tarakardha4520,UC-z6tawjnIHyAIo-HIa67KQ,1,beben im a big fans karya2mu dulu. salah satu bassist dengan gaya paling keren. sampe saat ini saya fans berat T-FIVE. get strong brother 💪,gp0o0THVR6M
1605,2024-12-03T09:17:12Z,@rifyanmz,UCfttY7e8v-_BZ4e3P27obSw,0,"Ded, Coba sarankan ke RAHO Club, tumor, kanker bisa sembuh tanpa operasi, ini dari Lembaga Peluruhan Radikal Bebas, Prof. Sutiman dan dr. Gretta. di Jakarta ada",gp0o0THVR6M
1606,2024-12-03T09:17:06Z,@uyun21bundaazka93,UCBD4Wf1okhswTjen39DrCjA,36,"Basist nya T-Five 😊😊😊
Beben tu cakep bgd pas gondrong & jaman mudaNya dlu. Terlihat di Nada yg persis bgd sm AyahNya.",gp0o0THVR6M
1607,2024-12-03T09:16:48Z,@sitirofiyatun2865,UC22mvb8P1yv9qVcanTmSZBw,1,"Nangis sesenggukan lihat podcast ini,sehat""ayah Beben...",gp0o0THVR6M
1608,2024-12-03T09:16:29Z,@Nekodento,UC_IG-ajHpQEcT2g4qMWCk4w,0,"Kebayang cowok yg deketin nada pasti tiap maen kerumah beli 2 martabak.. Satu untuk bapaknya, satu untuk azka.. 😅",gp0o0THVR6M
1609,2024-12-03T09:16:09Z,@herlinasurachman3112,UCXK5lNOz49AI4X63d0lOpAg,0,Salut ma Om Ded...d balik Badan nya yg gede dan muka Garang tp tnyata hati nya baik skli.... MaSyaa Allah sehat sll Om Ded❤❤,gp0o0THVR6M
1610,2024-12-03T09:15:55Z,@dindafebri2782,UCmAZ6RlEfIIxky7bljrd_eg,0,Mau tanya emg ayah sama bunda nya nada pisah ?,gp0o0THVR6M
1611,2024-12-03T09:14:15Z,@inonechannel809,UCtIH0B5KsMbcuXzjex1kaEA,0,everyone sayang nada❤,gp0o0THVR6M
1612,2024-12-03T09:14:02Z,@WetasisWetasis,UC32VmTkrNUj7iEqtB4gIQ0g,0,"Nah yg kaya gini dibantu, jgn si agus anj",gp0o0THVR6M
1613,2024-12-03T09:13:59Z,@SheilahArdiansyah,UCNfoct9lmcQ-1MlY6GwEndw,0,Anakku juga Gini udah gede gk MAU d cium Dan MAU cium ayah nya😅,gp0o0THVR6M
1614,2024-12-03T09:13:55Z,@IngeRahadian,UCgLPNrHhb7kbpgP6xnij19g,0,"ayah baik..anak baik..papa baik..hasilnya nada menjadi gadis wanita yg baik akhlaknya..bahagialah nada, kamu dikelilingi oleh orang2 baik..Insya Allah nanda nanti mendapatkan pasangan yg baik nantinya..🤲😢😢😢",gp0o0THVR6M
1615,2024-12-03T09:13:47Z,@dewinurjannah4313,UCR2kYo-y5favYx7qgP1zESw,1,"Sebenernya gak mau nonton ini, bahkan tentang apapun tentang ayah dan anak penerempuan, tapi, aku bangga padamu nadaa ❤",gp0o0THVR6M
1616,2024-12-03T09:13:30Z,@anikdwi-sx1xs,UCTdk8GhzjWYVeAbjGXAHpzA,0,Ademmm banget ommm😊,gp0o0THVR6M
1617,2024-12-03T09:12:54Z,@junniah7553,UC7uhUx9fMgOLFQ1PgjF11zQ,0,Lucu banget pas mas dedy nyanyi😂😂😂,gp0o0THVR6M
1618,2024-12-03T09:12:24Z,@aliemaulana9487,UCexsEBdgV9RomysU46ZSBYA,0,😥,gp0o0THVR6M
1619,2024-12-03T09:12:01Z,@naylamaulidaisnaeni3446,UCVisGvauslyoAwsVJ1yeiTQ,0,nada putih bgt kulitnya..terliht dr tangannya...,gp0o0THVR6M
1620,2024-12-03T09:11:34Z,@yustinayus1524,UChVGlSLYxN_ZtrBzL3vw52g,0,Deddy C..the best ..2 ayah2 yg keren...❤,gp0o0THVR6M
1621,2024-12-03T09:11:30Z,@Fathanfauzi11,UC1E0FZWF7BqCa-LWqFTav4Q,0,"Thanks for om ded , menjadi inspirasi semua orang cara mendidik anak dengan baik . Your god father om deddy kelasss 🙏🔥🔥🔥",gp0o0THVR6M
1622,2024-12-03T09:11:26Z,@Jhonpantau777,UCKOdot-Q-FxlwlyHUKDiZhQ,0,"Nah ,,ini yang bener . 

Bukan kayak Agus & dan Farhat TAE.

Bikin gedek Mulu .",gp0o0THVR6M
1623,2024-12-03T09:11:16Z,@muhammadalihibatulloh3800,UCtbUr-Cg0Af4FiivOHUBOtw,0,"JAUH SAMA KISAH  AGUS INI,,,AGUS HARUS LIAT INI PODCAST INI",gp0o0THVR6M
1624,2024-12-03T09:10:48Z,@rifqyulinnuha,UC2zeXpQ58bW4GhzVYv1vi8g,0,"bertiga ini...
didorong diiikit aja...
udah pecah tangis haru passti..",gp0o0THVR6M
1625,2024-12-03T09:10:43Z,@muhammadrobby4428,UCawOc0u4yy27AQSJ6hRJhgA,0,"Punya banyak orang yg sayang sama dia, nada adalah anak yg beruntung banget, dia punya ayah beben, papa deddy, azka, kak nissa, dan banyak lagi kayak nya yg kita ga tau. semoga kedepan nya nada jadi orang yg hebaat dan sukses. (BTW, Nada ini mirip banget wajah nya sama adik gua yg bungsu)",gp0o0THVR6M
1626,2024-12-03T09:10:08Z,@TheoryTheo,UCgr2WDBqr54DSngibnTNDgw,0,"Salut banget sama ayah nya nada , Terlihat beliau sayang banget dengan anak nya. Tapi tetap bisa menghargai om Deddy dengan baik..

Dengan segala keterbatasan nya, dan dengan segala kesuksesan Nada , beliau tetap berusaha untuk tidak merepotkan anak maupun orang tua angkatnya 

Dan Sangat Salut juga dengan Om ded yang begitu menyayangi nada dan bisa menghargai orang tua kandung nya.",gp0o0THVR6M
1627,2024-12-03T09:10:03Z,@nikmatulrosidah1966,UC5ovo6HtDwUtQvvIk303lgw,0,"keinget bundaku yang ceritanya hampir sama dan kejadiannya pun waktu2 covid, dan kanker juga dan pergi kesurga 2022 yaallah rencana allah luar biasa, nada punya dua ayah dan papa semangat nada",gp0o0THVR6M
1628,2024-12-03T09:09:48Z,@asikasikajah8290,UCuYzFseuFSMFMNERjwJmXDQ,0,"Yuk bisa yul nada jadi pelawak/komika😂😂😂.
Kalo ga lucu digetok ama ka azka 😂😂😂",gp0o0THVR6M
1629,2024-12-03T09:09:23Z,@yamato5590,UCkTBaZw7-W0NWPgqShi1BwQ,0,Wait ini beben t5? Bapaknya nada beben t5 😱,gp0o0THVR6M
1630,2024-12-03T09:08:23Z,@hafizalyusra9085,UCfHbwpq7q-gAI10-_ZTGXDQ,0,👍👍👍👍👍,gp0o0THVR6M
1631,2024-12-03T09:07:47Z,@princebig1342,UCI_NKzltaG1zi5GPt8nftEQ,0,Bassistnya t-five,gp0o0THVR6M
1632,2024-12-03T09:07:43Z,@johngordon5892,UCmxjxlQ7WAbOac8GYauBDSw,0,"Ayah nada patut dicontoh gak perlu berkata2 manis untuk mengemis uang.. 
Dan gak perlu meraung2 kayak bocil untuk meraih simpati..",gp0o0THVR6M
1633,2024-12-03T09:07:41Z,@asikasikajah8290,UCuYzFseuFSMFMNERjwJmXDQ,0,Om masih banyak privilege nada yang perlu dimanfaatkan. Bisalah jadi komika atau pelawak 😂😂😂 kapan lagi ada pelawak yang kocak cakep. Dan ini bener2 pelawak cakep. Atau jadi komikalah 😂😂😂 biar nerusin kocaknya om deddy wkwkwk,gp0o0THVR6M
1634,2024-12-03T09:06:31Z,@triaazahraauliani2994,UCLDd9qXD_X4lEWNkn_rab7g,0,"di ending nya banjir bgt air mata, gatau kenapa that moment really touched my heart, gabisa bangettt kalo soal ayahh❤😢",gp0o0THVR6M
1635,2024-12-03T09:06:15Z,@jaedendarc7469,UC380_mPFxyTRpg46D7Y-X4Q,3,da tercium bau2 AGUS akan jadi salah 1  pembahasan di komen,gp0o0THVR6M
1636,2024-12-03T09:06:03Z,@rumayshoabdullah2997,UCaywB0UA-8sT0LMOPY-_gww,0,Baru liat judulnya ku udah mewek 😭,gp0o0THVR6M
1637,2024-12-03T09:05:42Z,@garibaldii9491,UCDmnanb7Rb12LCjPvsm2sUA,0,"kalo ada ""kata kata tau diri"" itu langsung konek ke ...",gp0o0THVR6M
1638,2024-12-03T09:04:54Z,@meowtube4294,UCyHmttyj1-07rum9D2wFDlg,1,surely so lucky and 😺 happy families,gp0o0THVR6M
1639,2024-12-03T09:04:51Z,@KkumNest-l9w,UCWxwjAZzbq5YnLInVVMYcQw,205,"Wish nya ayah Beben bikin mewek...pdhl udah ditahan2 dr awal tuhh.. 
Kalian smua org2 baik, smoga bahagia dan sehat slalu 🙏🏻",gp0o0THVR6M
1640,2024-12-03T09:04:42Z,@dindasena,UCdUMbXWASwE_Q08S_plhfSg,1,makasih konten close the door yang epsd ini nyentuh gitu 🥲😄,gp0o0THVR6M
1641,2024-12-03T09:04:40Z,@hendrasyahruddin5192,UCGvyJSvVe95JR_dGLizsxFQ,0,Ooo anak t five ayah nada....baru.,gp0o0THVR6M
1642,2024-12-03T09:04:26Z,@LaundryLaundry-pb6uu,UCgEIoVQvKs9GQDhVxFr6FLQ,0,Entah siapa yg beruntung antara nada dn Dedy Corbuzier..krn 2-2 menguntung kn..dedy punya anak perempuan yg bs membuat diri nya makin bertanggung jawab..krn ke anak laki2 beda ..ke istri jg beda...dn anak perempuan beda lg. Lebih trasa sweet dn lebih besar tanggung jwb nya...dn nada ber sukur punya pph angkat Dedy,gp0o0THVR6M
1643,2024-12-03T09:04:18Z,@evha8257,UCNPbzhvnQsO4lw5i9v-Lalg,0,Sebenernya nada agak proteksm ayah tu krn nada gamau ada apa2 sama ayah gamau kehilangan ayah. Semoga ayah nada sehat selalu amin dan semoga om ded pjg umur amin,gp0o0THVR6M
1644,2024-12-03T09:04:01Z,@aisyahainnurrahmah5103,UCM_4NyNXEy-9SD7UTUHgUFQ,0,Kok aku mewek ya denger ayahnya kasih pesen ke nada 🥹,gp0o0THVR6M
1645,2024-12-03T09:03:48Z,@Andrina1717,UCXbUbPYPnXVo3-0ay7zhXbA,0,Yang satu ayah kandung... yg satu lagi papa angkat... how sweet ❤,gp0o0THVR6M
1646,2024-12-03T09:03:16Z,@Nareeeeee10,UCRB7g0JJZ5goW4JZ5LY5Xbw,0,"2 good man, dad and father",gp0o0THVR6M
1647,2024-12-03T09:02:49Z,@nandajanuarizal0150,UCDLm0WFbyLR64w_gUOoRJeQ,0,Wahhhh gitu bahaya ny ternyata tumor otak....,gp0o0THVR6M
1648,2024-12-03T09:02:45Z,@ArsyilaQhaireen,UCUb84dl7YMVLqNayiazKddA,2,"Mending donasi Agus pindah ke ayah nada, lebih berguna untuk pengobatan",gp0o0THVR6M
1649,2024-12-03T09:02:28Z,@vickadamzz6458,UCK1yVqo8qC31v3snJcRiGhQ,27,"This what i call the harmony
For nada, om ded, and om beben 
You are all so lucky to be brought together 🫶🫶🫶",gp0o0THVR6M
1650,2024-12-03T09:02:28Z,@muhammadaan4326,UCzXbg3Tmgk9BeozwpJSMGDg,0,Karena laki laki tidak bercerita om ded.,gp0o0THVR6M
1651,2024-12-03T09:02:19Z,@salsatatianasuganda1072,UC_Qr5uiS8h5VBGiiHxfMz1w,0,Somoga nada dan ayah nya jg papah nya sehat 2 selalu dan tambah sukses aamiin yra ❤❤,gp0o0THVR6M
1652,2024-12-03T09:02:14Z,@sonyatjong6692,UCpZGo7JkJqufM4AAEU6E7pg,0,saya nangiss nonton ini saat bang Beben bilang kangen banget sm Nada🥲 Bersyukur apapun keadaannya.. terus pulih dan kembali sehat terus ya bang Beben.. dan terima kasih buat DC😇,gp0o0THVR6M
1653,2024-12-03T09:01:24Z,@susucoklat-d1c,UCZn6kLox-9w0QhtK3SWrk1A,0,"Masya Alloh Om Dedy baik banget, semoga Alloh bales kebaikan Om Dedy ya",gp0o0THVR6M
1654,2024-12-03T09:01:14Z,@maulanaikhlas4156,UCWwfoXfLB7tA2vARbHR-oBg,0,"real cowok tidak bercerita, tapi kalo udh gini mah atuh pa cerita nya",gp0o0THVR6M
1655,2024-12-03T09:01:13Z,@ananparapat2976,UCi4NqZl_fXW40jhFMeVpmRg,0,😂😂😂,gp0o0THVR6M
1656,2024-12-03T09:00:50Z,@sikhanzut,UCzn9ikldmLslerxFlb_286g,0,"Seharusnya manusia seperti ini ga kayak agus, ga seperti manusia",gp0o0THVR6M
1657,2024-12-03T09:00:45Z,@tirtawang1607,UCGZGVfYy6pExB-YjGNI3Jug,0,Udh kayak di film Queen of Tears ini ..,gp0o0THVR6M
1658,2024-12-03T09:00:20Z,@Ismutikiis-rs2xz,UCjaqKsXG1R2cFC_hnWAWQng,0,"Nada di dewasakan oleh keadaan,..",gp0o0THVR6M
1659,2024-12-03T09:00:20Z,@nindifatihnadakamila9422,UCVKb7j2p8R_3OwGWgY4C7yg,0,Kok nangis ya nontonnya😢,gp0o0THVR6M
1660,2024-12-03T08:59:12Z,@riskirenaldi8537,UCphNnlT33JRhaldrsVlBLJw,0,di sarkasin 2 ayah yang sayang nada hehe lucu,gp0o0THVR6M
1661,2024-12-03T08:59:10Z,@evelins1546,UCtYcVUHsl4wj6QZnwO1i_1A,0,Napa gue nangis ya,gp0o0THVR6M
1662,2024-12-03T08:59:04Z,@iphayjulian6695,UClIiE3BEKNao1atYW60Q3hw,0,Kangen sosok ayah😢😢😢,gp0o0THVR6M
1663,2024-12-03T08:58:52Z,@mutz3010,UCvk_nKm8Fj7Ql7ZAXZWZ6Yw,0,"Nada , jangan lupa untuk selalu bersyukur yaa .. Nada di kelilingi Pria baik ..
Punya Ayah & Papa yang sayang sama Nada .. juga punya kakak yang selalu ingin melindungi .. 
Bahagia-kan mereka dan buat Bangga mereka yaa .. 🥺",gp0o0THVR6M
